Name 1,Name 1 Position,Name 2,Name 2 Position,Weight,Relation Type,Relation Type (Specific),Date Precise,Date General,Papyri No.,Location
Elisabet 3,,Chrestes 5,Farm worker,,Family,Family,,,,
Eudoxia 5,Farm worker,Chrestes 5,Farm worker,,Family,Family,,,,
Tomachor 1,N/A,Chrestes 5,Farm worker,,Family,Family,,,,
Ioannes 219,,Christodoros 12,,,Family,Family,,,,
Theodoros 19,,Christodoros 13,,,Family,Family,,,,
Pon(n)is 15,,Christodoros 14,,,Family,Family,,,,
Ei……. 1,,Christodoros 4,,,Family,Family,,,,
Osetes 1,N/A,Christodoros 4,,,Family,Family,,,,
Stephanas 1,Religious Personnel,Christodoros 4,,,Family,Family,,,,
Titer 1,Craftsman,Christodoros 8,Aristocrat/Government Officials,,Family,Family,,,,
Kephalon 1,Commoner,Christodoros 9,,,Family,Family,,,,
Theodoros 18,Aristocrat/Government Officials,Christophoros 4,,,Family,Family,,,,
Makarios 57,,Christophoros 5,,,Family,Family,,,,
Kollouthos 64,,Christophoros 6,Aristocrat/Government Officials,,Family,Family,,,,
Menas 70,,Christophoros 7,,,Family,Family,,,,
Markos 4,Aristocrat/Government Officials,Christophoros 8,,,Family,Family,,,,
Sophia 8,,Chrussos 1,,,Family,Family,,,,
Thekla 6,,Chrussos 3,,,Family,Family,,,,
Hesuchios 1,,Damianos 2,Aristocrat/Government Officials,,Family,Family,,,,
Ioannes 70,,Damianos 2,Aristocrat/Government Officials,,Family,Family,,,,
Makarios 16B,Farm worker,Damianos 3,Soldier,,Family,Family,,,,
Proma(u)os 13,Farm worker,Damianos 3,Soldier,,Family,Family,,,,
Isak(i)(os) 22,,Daniel 2,,,Family,Family,,,,
Timotheos 8,,Daniel 3,Commoner,,Family,Family,,,,
Ioseph(i)(o)s 72,,Daniel 5,Religious Personnel,,Family,Family,,,,
Thekla 11,,Daniel 5,Religious Personnel,,Family,Family,,,,
Herakleides 2,,Daniel 6,Commoner,,Family,Family,,,,
Maria 40,,Daniel 6,Commoner,,Family,Family,,,,
Ioseph(i)(o)s 73,Religious Personnel,Daniel 7,Commoner,,Family,Family,,,,
Praipositos 1,,Dau(e)id 1,,,Family,Family,,,,
Elisabet 6,,Dau(e)id 13,,,Family,Family,,,,
Solomon 2,,Dau(e)id 14,,,Family,Family,,,,
Pekusis 19,,Dau(e)id 15,,,Family,Family,,,,
Iakob 28,Craftsman,Dau(e)id 16,Aristocrat/Government Officials,,Family,Family,,,,
Herma(o)(u)os 105,Aristocrat/Government Officials,Dau(e)id 18,,,Family,Family,,,,
Konstant( ) 1,Religious Personnel,Dau(e)id 19,,,Family,Family,,,,
Petros 5,Commoner,Dau(e)id 2,,,Family,Family,,,,
Maria 39A,,Dau(e)id 20,Commoner,,Family,Family,,,,
Surion 7,Craftsman,Dau(e)id 20,Commoner,,Family,Family,,,,
Phoibammon 165,,Dau(e)id 21,,,Family,Family,,,,
Makarios 10,,Dau(e)id 22,,,Family,Family,,,,
Ioannes 8,,Dau(e)id 3,,,Family,Family,,,,
Ioannes 153,,Dau(e)id 4,,,Family,Family,,,,
Ioannes 53,,Dau(e)id 4,,,Family,Family,,,,
Isak(i)(os) 16,,Dau(e)id 4,,,Family,Family,,,,
Isak(i)(os) 39,,Dau(e)id 4,,,Family,Family,,,,
Kostantios 2,,Dau(e)id 4,,,Family,Family,,,,
Mariam 3,,Dau(e)id 4,,,Family,Family,,,,
Mousaios 19,,Dau(e)id 6,,,Family,Family,,,,
Rachel 5,,Dau(e)id 7,,,Family,Family,,,,
Herma(o)(u)os 51,,Dau(e)id 8,,,Family,Family,,,,
Mariam 5,,Dau(e)id 8,,,Family,Family,,,,
Megas 12,,Demosthenes 1,,,Family,Family,,,,
Herma(o)(u)os 4,,Didumos 1,Domestic Worker,,Family,Family,,,,
Herma(o)(u)os 67,,Didumos 2,,,Family,Family,,,,
Kollouthos 56,,Dionusia 1,,,Family,Family,,,,
Sergios 1,Farm worker,Dionusia 1,,,Family,Family,,,,
Ioannes 232,,Dionusia 2,,,Family,Family,,,,
Paulina 2,,Dionusia 2,,,Family,Family,,,,
Maurikios 2,,Dionusios 1,Craftsman,,Family,Family,,,,
Math(e)ias 15,,Dios 11,,,Family,Family,,,,
Horos 16,Religious Personnel,Dios 12,,,Family,Family,,,,
Phib 10,,Dios 14,,,Family,Family,,,,
Herme 1,N/A,Dios 17,,,Family,Family,,,,
Ioulios 5,Craftsman,Dios 19,,,Family,Family,,,,
Theodosios 19,,Dios 19,,,Family,Family,,,,
Hemon 1,,Dios 2,,,Family,Family,,,,
Philemon 1,,Dios 2,,,Family,Family,,,,
So[ 1,,Dios 3,,,Family,Family,,,,
Thaesia 1,Aristocrat/Government Officials,Dios 3,,,Family,Family,,,,
Ioannes 61,Farm worker,Dios 6,,,Family,Family,,,,
Triphiodoros 1,Farm worker,Dios 6,,,Family,Family,,,,
Triphiodoros 2,,Dios 6,,,Family,Family,,,,
Timotheos 2,,Dios 7,,,Family,Family,,,,
Ision 2,Farm worker,Dios 8,,,Family,Family,,,,
Megas 5,,Dios 9,Commoner,,Family,Family,,,,
Theophiles 1,,Dioskoros 13,Aristocrat/Government Officials,,Family,Family,,,,
Ioannes 96,Religious Personnel,Dioskoros 14,,,Family,Family,,,,
Makarios 32,,Dioskoros 16,,,Family,Family,,,,
E[ 1,,Dioskoros 19,,,Family,Family,,,,
Eudoxia 7,,Dioskoros 25,,,Family,Family,,,,
Ioseph(i)(o)s 64,,Dioskoros 33,,,Family,Family,,,,
Dioskoros 39,,Dioskoros 38,Commoner,,Family,Family,,,,
Ioulios 4,,Dioskoros 38,Commoner,,Family,Family,,,,
Phoibammon 151,,Dioskoros 38,Commoner,,Family,Family,,,,
Theophile 3,Commoner,Dioskoros 38,Commoner,,Family,Family,,,,
Ioulios 4,,Dioskoros 39,,,Family,Family,,,,
Phoibammon 151,,Dioskoros 39,,,Family,Family,,,,
Theophile 3,Commoner,Dioskoros 39,,,Family,Family,,,,
Paulos 29,,Domninos 1,,,Family,Family,,,,
Epiphanios 1,,Dorantinoos 2,,,Family,Family,,,,
Phoibammon 74,,Dorantinoos 3,,,Family,Family,,,,
Ioseph(i)(o)s 56,Aristocrat/Government Officials,Dorantinoos 4,,,Family,Family,,,,
Kallinikos 17,Aristocrat/Government Officials,Dorotheos 12,,,Family,Family,,,,
Kollouthos 36,Aristocrat/Government Officials,Dorotheos 12,,,Family,Family,,,,
Markos 3,,Dorotheos 12,,,Family,Family,,,,
Theophile 2,,Dorotheos 12,,,Family,Family,,,,
Talotios 1,Commoner,Dorotheos 6,,,Family,Family,,,,
Sophia 5,Farm worker,Dorotheos 7,,,Family,Family,,,,
Ioannes 127,,Dorotheos 8,Farm worker,,Family,Family,,,,
Ortabane 1,,Dorotheos 8,Farm worker,,Family,Family,,,,
Psai(o)s 22,Aristocrat/Government Officials,Dorotheos 8,Farm worker,,Family,Family,,,,
Sansneus 3,Aristocrat/Government Officials,Dorotheos 8,Farm worker,,Family,Family,,,,
Osetes 1,N/A,Ei……. 1,,,Family,Family,,,,
Stephanas 1,Religious Personnel,Ei……. 1,,,Family,Family,,,,
Biktor 51,,Eibas 1,N/A,,Family,Family,,,,
Ioannes 62,,Eibas 1,N/A,,Family,Family,,,,
Heraïs 1,,Eirene 1,Commoner,,Family,Family,,,,
Ioannes 67,Domestic Worker,Eirene 1,Commoner,,Family,Family,,,,
Mousaios 14,Aristocrat/Government Officials,Eirene 1,Commoner,,Family,Family,,,,
Sibulla 2,,Eirene 1,Commoner,,Family,Family,,,,
Surion 2,,Eirene 1,Commoner,,Family,Family,,,,
Ioannes 192,,Eirene 4,,,Family,Family,,,,
Thetous 1,,Eirene 4,,,Family,Family,,,,
Mariam 14,,Eirene 6,Aristocrat/Government Officials,,Family,Family,,,,
Phoibammon 146,Commoner,Eirene 6,Aristocrat/Government Officials,,Family,Family,,,,
Iakob 26,,Eirene 7,,,Family,Family,,,,
Phoibammon 115,,Eirene 7,,,Family,Family,,,,
Rachel 17,,Eirene 7,,,Family,Family,,,,
Talous 9,,Eirene 7,,,Family,Family,,,,
Menas 69,,Eirene 8,,,Family,Family,,,,
Horos 7,,Eku..os 1,Farm worker,,Family,Family,,,,
Psai(o)s 25,Religious Personnel,Elias 2,,,Family,Family,,,,
Psai(o)s 25,Religious Personnel,Elias 2,,,Family,Family,,,,
Nemesianos 2,,Elias 4,,,Family,Family,,,,
Theodosia 1,,Elias 4,,,Family,Family,,,,
Theodosia 1,,Elias 4,,,Family,Family,,,,
Eudoxia 5,Farm worker,Elisabet 3,,,Family,Family,,,,
Tomachor 1,N/A,Elisabet 3,,,Family,Family,,,,
Isak(i)(os) 18,,Elisabet 4,,,Family,Family,,,,
Matsouke 1,,Elisabet 4,,,Family,Family,,,,
Psenthaesis 5,Domestic Worker,Elisabet 4,,,Family,Family,,,,
Herma(o)(u)os 101,,Elisabet 8,,,Family,Family,,,,
Kuriakos 18,,Elisabet 8,,,Family,Family,,,,
Ieremias 12,,Enoch 11,Aristocrat/Government Officials,,Family,Family,,,,
Menas 34,,Enoch 15,,,Family,Family,,,,
Parakle 1,,Enoch 17,Aristocrat/Government Officials,,Family,Family,,,,
Cholos 2,,Enoch 18,,,Family,Family,,,,
Enoch 21,,Enoch 18,,,Family,Family,,,,
Psenthaesis 30,,Enoch 18,,,Family,Family,,,,
Pankam 1,,Enoch 19,,,Family,Family,,,,
Menas 6,,Enoch 2,,,Family,Family,,,,
Cholos 2,,Enoch 21,,,Family,Family,,,,
Psenthaesis 30,,Enoch 21,,,Family,Family,,,,
Pathakore 3,,Enoch 22,,,Family,Family,,,,
Kele[ 1,Aristocrat/Government Officials,Enoch 24,,,Family,Family,,,,
Herakl(e)ios 32,,Enoch 25,,,Family,Family,,,,
Ioannes 190,,Enoch 28,,,Family,Family,,,,
Phoibammon 143,,Enoch 31,Religious Personnel,,Family,Family,,,,
Ioannes 234,,Enoch 33,Aristocrat/Government Officials,,Family,Family,,,,
Phoibammon 160,Commoner,Enoch 33,Aristocrat/Government Officials,,Family,Family,,,,
Iakob 5,Commoner,Enoch 34,,,Family,Family,,,,
Maria 43,,Enoch 34,,,Family,Family,,,,
Psimanobet 15,,Enoch 34,,,Family,Family,,,,
Math(e)ias 29,,Enoch 35,,,Family,Family,,,,
Psai(o)s 19,Commoner,Enoch 6,,,Family,Family,,,,
Rachel 2,,Enoch 6,,,Family,Family,,,,
Hatres 3A,,Enoch 7,,,Family,Family,,,,
Herma(o)(u)os 26,,Enoch 7,,,Family,Family,,,,
Thekla 1,,Enoch 7,,,Family,Family,,,,
Herma(o)(u)os 31,,Enoch 8,Religious Personnel,,Family,Family,,,,
Panouphios 1,Farm worker,Enoch 8,Religious Personnel,,Family,Family,,,,
Psantam( ) 1,Farm worker,Enoch 8,Religious Personnel,,Family,Family,,,,
Theonas 1,,Enoch 8,Religious Personnel,,Family,Family,,,,
Biktor 64,,Ep.o 1,,,Family,Family,,,,
Elias 4,,Ep.o 1,,,Family,Family,,,,
Nemesianos 2,,Ep.o 1,,,Family,Family,,,,
Theodosia 1,,Ep.o 1,,,Family,Family,,,,
Konon 5,,Epanakios 1,,,Family,Family,,,,
Phoibammon 119,Farm worker,Epimachos 1,,,Family,Family,,,,
Ploch 1,Commoner,Epimachos 1,,,Family,Family,,,,
Memnon 1,Religious Personnel,Eppep... 1,,,Family,Family,,,,
Patrikios 1,,Eruthrios 3,,,Family,Family,,,,
Kalapese 1,Craftsman,Esai.. 1,,,Family,Family,,,,
Parthenion 1,,Eucharistia 1,,,Family,Family,,,,
Soutes 1,,Eucharistia 1,,,Family,Family,,,,
Phoibammon 157,Aristocrat/Government Officials,Eucharistia 2,,,Family,Family,,,,
Serenos 12,,Eucharistia 2,,,Family,Family,,,,
Tekrompia 2,,Eucharistia 2,,,Family,Family,,,,
Thermouthia 1,,Eucharistia 2,,,Family,Family,,,,
Theoteknos 2,,Eudoxia 4,,,Family,Family,,,,
Tomachor 1,N/A,Eudoxia 5,Farm worker,,Family,Family,,,,
Kollouthos 21,,Eudoxia 6,,,Family,Family,,,,
Georgios 29,,Eudoxia 9,,,Family,Family,,,,
Isak(i)(os) 61,,Eudoxia 9,,,Family,Family,,,,
Routh 1,,Eudoxia 9,,,Family,Family,,,,
Iakob 8,Farm worker,Eulogia 1,,,Family,Family,,,,
Lia 1,Farm worker,Eulogia 1,,,Family,Family,,,,
Markos 1,Domestic Worker,Eulogia 1,,,Family,Family,,,,
Rachel 1,,Eulogia 1,,,Family,Family,,,,
Rebekka 1,,Eulogia 1,,,Family,Family,,,,
Sophia 1,,Eulogia 1,,,Family,Family,,,,
Sophia 2,Commoner,Eulogia 1,,,Family,Family,,,,
Rhodous 1,,Eulogia 2,Religious Personnel,,Family,Family,,,,
Surion 8,Farm worker,Eulogios 11,Farm worker,,Family,Family,,,,
Hatres 2,Aristocrat/Government Officials,Eulogios 3,,,Family,Family,,,,
Mariam 2,Craftsman,Eulogios 4,,,Family,Family,,,,
Sophia 11,,Eulogios 4,,,Family,Family,,,,
Surion 5,,Eulogios 6,,,Family,Family,,,,
Orion 2,,Eulogios 9,,,Family,Family,,,,
Markellinos 3,,Eunomos 1,,,Family,Family,,,,
Ioannes 12,,Euphemia 1,Aristocrat/Government Officials,,Family,Family,,,,
Ioannes 3,,Euphemia 2,,,Family,Family,,,,
Salama 1,,Euphemia 2,,,Family,Family,,,,
Theodoros 19A,,Euphemia 3,Commoner,,Family,Family,,,,
Ioannes 223,,Euprepeios 1,,,Family,Family,,,,
Phoibammon 158,,Euprepeios 1,,,Family,Family,,,,
Ioannes 102,,Euprepios 1,,,Family,Family,,,,
Ioannes 211,,Euprepios 2,,,Family,Family,,,,
Ioannes 46,Commoner,Eustochia 1,,,Family,Family,,,,
Kurillos 1,,Eustochios 2,,,Family,Family,,,,
Koirannos 1,,Eutropia 1,,,Family,Family,,,,
Menas 56,,Flavius 1,N/A,,Family,Family,,,,
Ioannes 129,Aristocrat/Government Officials,Gennadios 1,,,Family,Family,,,,
Plasaik 1,,Georgios 10,Aristocrat/Government Officials,,Family,Family,,,,
Heraïs 2,,Georgios 11,,,Family,Family,,,,
Tapeous 2,,Georgios 11,,,Family,Family,,,,
Psempnouthi(o)s 15,,Georgios 13,,,Family,Family,,,,
Maria 20,Farm worker,Georgios 15,Commoner,,Family,Family,,,,
Ioannes 178,,Georgios 16,,,Family,Family,,,,
Batres 1,,Georgios 17,,,Family,Family,,,,
Dios 17,,Georgios 17,,,Family,Family,,,,
Herme 1,N/A,Georgios 17,,,Family,Family,,,,
Pharoous 1,,Georgios 17,,,Family,Family,,,,
Psai(o)s 78,,Georgios 17,,,Family,Family,,,,
Theonoe 1,,Georgios 17,,,Family,Family,,,,
Isak(i)(os) 55,Craftsman,Georgios 18,,,Family,Family,,,,
Sarapion 6,,Georgios 20,,,Family,Family,,,,
Sophia 15,Aristocrat/Government Officials,Georgios 20,,,Family,Family,,,,
H….. 1,,Georgios 21,,,Family,Family,,,,
Ioannes 229,,Georgios 21,,,Family,Family,,,,
Leontia 4,,Georgios 21,,,Family,Family,,,,
Melios 1,,Georgios 21,,,Family,Family,,,,
Kollouthos 59,,Georgios 22,,,Family,Family,,,,
Nonna 6,Religious Personnel,Georgios 23,,,Family,Family,,,,
Theodoros 20,Aristocrat/Government Officials,Georgios 23,,,Family,Family,,,,
Theodoros 23,Aristocrat/Government Officials,Georgios 25,Craftsman,,Family,Family,,,,
Ko(n)stantinos 20,,Georgios 26,Farm worker,,Family,Family,,,,
On(n)ophri(o)s 13,Domestic Worker,Georgios 27,,,Family,Family,,,,
Anouphi(o)s 38,,Georgios 29,,,Family,Family,,,,
Routh 1,,Georgios 29,,,Family,Family,,,,
Saki 1,Farm worker,Georgios 30,,,Family,Family,,,,
Pchenan 1,,Georgios 4,,,Family,Family,,,,
Herakl(e)ios 26,Farm worker,Georgios 5,,,Family,Family,,,,
Io[seph?] 1,Aristocrat/Government Officials,Georgios 5,,,Family,Family,,,,
Nonna 5,,Georgios 5,,,Family,Family,,,,
Theophilos 6,,Georgios 6,,,Family,Family,,,,
Pachumi(o)s 7,,Georgios 8,Aristocrat/Government Officials,,Family,Family,,,,
Patpios 1,,Georgios 8,Aristocrat/Government Officials,,Family,Family,,,,
Patpios 2,,Georgios 8,Aristocrat/Government Officials,,Family,Family,,,,
Tkouikouis 1,,Georgios 8,Aristocrat/Government Officials,,Family,Family,,,,
Patarshin 1,Aristocrat/Government Officials,Georgios 9,Aristocrat/Government Officials,,Family,Family,,,,
Herakleianos 1,,Gesios 1,,,Family,Family,,,,
Ioannes 229,,H….. 1,,,Family,Family,,,,
Leontia 4,,H….. 1,,,Family,Family,,,,
Melios 1,,H….. 1,,,Family,Family,,,,
Phib 19,,Haraous 2,,,Family,Family,,,,
Senouthes 6,,Hareous 1,Aristocrat/Government Officials,,Family,Family,,,,
Psai(o)s 32,,Hareous 2,,,Family,Family,,,,
Senouthes 7,,Hareous 2,,,Family,Family,,,,
Phoibammon 38,,Harpaous 1,,,Family,Family,,,,
Phoibammon 60,,Harpokras 1,,,Family,Family,,,,
Makarios 14A,,Harpokras 2,Religious Personnel,,Family,Family,,,,
Pasaris 1,,Hatres 1,,,Family,Family,,,,
Papelate 1,Religious Personnel,Hatres 3,Commoner,,Family,Family,,,,
Pon(n)is 8,,Hatres 3,Commoner,,Family,Family,,,,
Herma(o)(u)os 26,,Hatres 3A,,,Family,Family,,,,
Thekla 1,,Hatres 3A,,,Family,Family,,,,
Tsouroose 1,,Hatres 5,,,Family,Family,,,,
Rachel 8,,Hatres 8,Aristocrat/Government Officials,,Family,Family,,,,
Ioannes 196,,Helene 3,Aristocrat/Government Officials,,Family,Family,,,,
Kallinikos 16,,Helene 4,,,Family,Family,,,,
Mousaios 48,,Helene 4,,,Family,Family,,,,
.obos 1,,Helene 5,Religious Personnel,,Family,Family,,,,
Mariam 13,,Helene 5,Religious Personnel,,Family,Family,,,,
Romanos 1,Religious Personnel,Helene 5,Religious Personnel,,Family,Family,,,,
Sourous 7,,Helene 5,Religious Personnel,,Family,Family,,,,
Math(e)ias 27,Merchant,Helene 6,Commoner,,Family,Family,,,,
Phoibammon 155,Farm worker,Helene 6,Commoner,,Family,Family,,,,
Ioannes 67,Domestic Worker,Heraïs 1,,,Family,Family,,,,
Mousaios 14,Aristocrat/Government Officials,Heraïs 1,,,Family,Family,,,,
Sibulla 2,,Heraïs 1,,,Family,Family,,,,
Surion 2,,Heraïs 1,,,Family,Family,,,,
Tapeous 2,,Heraïs 2,,,Family,Family,,,,
Isak(i)(os) 8,,Heraïs 3,Craftsman,,Family,Family,,,,
Sansneus 1,,Heraïs 3,Craftsman,,Family,Family,,,,
Ioannes 221,,Heraïs 5,Aristocrat/Government Officials,,Family,Family,,,,
Ko(n)stantinos 16,,Heraïs 5,Aristocrat/Government Officials,,Family,Family,,,,
Maria 33,Commoner,Heraïs 5,Aristocrat/Government Officials,,Family,Family,,,,
Phoibammon 153,Craftsman,Heraïs 5,Aristocrat/Government Officials,,Family,Family,,,,
Psates 20,,Heraïs 5,Aristocrat/Government Officials,,Family,Family,,,,
Maria 36,,Heraïs 6,,,Family,Family,,,,
Lia 2,,Heraïs 7,,,Family,Family,,,,
Phoibammon 147,,Heraïs 7,,,Family,Family,,,,
Theodoros 12,,Heraïs 7,,,Family,Family,,,,
Pamoun(is) 5,,Herakl(e)ios 11,,,Family,Family,,,,
Surion 4,Merchant,Herakl(e)ios 12,,,Family,Family,,,,
Surion 4A,,Herakl(e)ios 12,,,Family,Family,,,,
Psenthaesis 16,,Herakl(e)ios 13,,,Family,Family,,,,
Ioannes 94,,Herakl(e)ios 14,,,Family,Family,,,,
Ioseph(i)(o)s 27,,Herakl(e)ios 16,,,Family,Family,,,,
Lab( ) 1,Commoner,Herakl(e)ios 17,Merchant,,Family,Family,,,,
Makarios 19,Craftsman,Herakl(e)ios 19,,,Family,Family,,,,
Paouomthes 1,,Herakl(e)ios 21,,,Family,Family,,,,
Ioannes 150,Aristocrat/Government Officials,Herakl(e)ios 22,Commoner,,Family,Family,,,,
Psai(o)s 37,,Herakl(e)ios 22,Commoner,,Family,Family,,,,
Talous 1,,Herakl(e)ios 22,Commoner,,Family,Family,,,,
Talous 5,,Herakl(e)ios 22,Commoner,,Family,Family,,,,
Kallinikos 10,,Herakl(e)ios 24,,,Family,Family,,,,
Papa 1,Merchant,Herakl(e)ios 25,,,Family,Family,,,,
Psimon 1,,Herakl(e)ios 25,,,Family,Family,,,,
Io[seph?] 1,Aristocrat/Government Officials,Herakl(e)ios 26,Farm worker,,Family,Family,,,,
Ioseph(i)(o)s 30,Commoner,Herakl(e)ios 26,Farm worker,,Family,Family,,,,
Nonna 5,,Herakl(e)ios 26,Farm worker,,Family,Family,,,,
Menas 8,,Herakl(e)ios 3,,,Family,Family,,,,
Orobinthes 1,Farm worker,Herakl(e)ios 3,,,Family,Family,,,,
Proma(u)os 37,,Herakl(e)ios 30,Domestic Worker,,Family,Family,,,,
Psai(o)s 75,Farm worker,Herakl(e)ios 34,,,Family,Family,,,,
Patar 1,,Herakl(e)ios 5,Religious Personnel,,Family,Family,,,,
Proma(u)os 3,Aristocrat/Government Officials,Herakl(e)ios 6,,,Family,Family,,,,
Patasais 1,,Herakl(e)ios 7,,,Family,Family,,,,
Herakl(e)ios 9,,Herakl(e)ios 8,Commoner,,Family,Family,,,,
Oursenouphios / Ouersenouphios 1,,Herakl(e)ios 8,Commoner,,Family,Family,,,,
Oursenouphios / Ouersenouphios 1,,Herakl(e)ios 9,,,Family,Family,,,,
Ioannes 56,,Herakleides 1,,,Family,Family,,,,
Maria 40,,Herakleides 2,,,Family,Family,,,,
Pchichos 1,,Herm(e)ias 1,,,Family,Family,,,,
So[ 1,,Herm(e)ias 1,,,Family,Family,,,,
Thaesia 2A,,Herm(e)ias 1,,,Family,Family,,,,
Maria 9,Religious Personnel,Herm(e)ias 10,,,Family,Family,,,,
Pauos 6,,Herm(e)ias 10,,,Family,Family,,,,
Phanachomi(o)s 3,,Herm(e)ias 10,,,Family,Family,,,,
Ioannes 123,,Herm(e)ias 11,,,Family,Family,,,,
Rachel 12,,Herm(e)ias 11,,,Family,Family,,,,
Ioannes 137,,Herm(e)ias 12,,,Family,Family,,,,
Ioannes 145,,Herm(e)ias 13,,,Family,Family,,,,
Biktor 186,,Herm(e)ias 15,,,Family,Family,,,,
Ioannes 174,,Herm(e)ias 16,,,Family,Family,,,,
Kuriakos 16,,Herm(e)ias 17,,,Family,Family,,,,
Ioannes 193,,Herm(e)ias 18,,,Family,Family,,,,
Ioannes 202,,Herm(e)ias 20,,,Family,Family,,,,
Rachel 16,,Herm(e)ias 20,,,Family,Family,,,,
Thebais 1,Aristocrat/Government Officials,Herm(e)ias 22,,,Family,Family,,,,
Anonymous 59,,Herm(e)ias 3,,,Family,Family,,,,
Bessourous 2,,Herm(e)ias 3,,,Family,Family,,,,
Bessourous 3,Religious Personnel,Herm(e)ias 3,,,Family,Family,,,,
Herma(o)(u)os 30,,Herm(e)ias 3,,,Family,Family,,,,
Rebekka 3,Religious Personnel,Herm(e)ias 3,,,Family,Family,,,,
Ioannes 76,,Herm(e)ias 4,,,Family,Family,,,,
Rachel 3,,Herm(e)ias 5,Domestic Worker,,Family,Family,,,,
Mouses 9,,Herm(e)ias 9,,,Family,Family,,,,
Iakob 29,,Herma(o)(u)os 100,,,Family,Family,,,,
Kuriakos 18,,Herma(o)(u)os 101,,,Family,Family,,,,
Ioannes 186,,Herma(o)(u)os 102,Farm worker,,Family,Family,,,,
Pse[…..] 1,,Herma(o)(u)os 102,Farm worker,,Family,Family,,,,
Menas 50,,Herma(o)(u)os 103,,,Family,Family,,,,
Tsone 4,Craftsman,Herma(o)(u)os 103,,,Family,Family,,,,
Petros 19,,Herma(o)(u)os 104,,,Family,Family,,,,
Palos 20,,Herma(o)(u)os 106,,,Family,Family,,,,
Thekla 9A,,Herma(o)(u)os 106,,,Family,Family,,,,
Psekes 2,Aristocrat/Government Officials,Herma(o)(u)os 108,,,Family,Family,,,,
Psempnouthi(o)s 16,,Herma(o)(u)os 108,,,Family,Family,,,,
Tsone 5,,Herma(o)(u)os 108,,,Family,Family,,,,
Math(e)ias 4,Aristocrat/Government Officials,Herma(o)(u)os 11,,,Family,Family,,,,
Phoibammon 163,,Herma(o)(u)os 110,,,Family,Family,,,,
Ioannes 248,,Herma(o)(u)os 111,,,Family,Family,,,,
Proma(u)os 5,,Herma(o)(u)os 12,,,Family,Family,,,,
Laborios 1,,Herma(o)(u)os 13,,,Family,Family,,,,
Sophia 4,Merchant,Herma(o)(u)os 16,Aristocrat/Government Officials,,Family,Family,,,,
Phoibammon 43,Farm worker,Herma(o)(u)os 18,,,Family,Family,,,,
Psak[..]i[s 1,Religious Personnel,Herma(o)(u)os 18,,,Family,Family,,,,
Ioseph(i)(o)s 13,Aristocrat/Government Officials,Herma(o)(u)os 19,,,Family,Family,,,,
Plok 1,,Herma(o)(u)os 19,,,Family,Family,,,,
Tapash 1,Soldier,Herma(o)(u)os 2,,,Family,Family,,,,
Psentouori(o)s 1,,Herma(o)(u)os 20,,,Family,Family,,,,
Panoube 1,,Herma(o)(u)os 21,,,Family,Family,,,,
Psai(o)s 16,Farm worker,Herma(o)(u)os 23,Craftsman,,Family,Family,,,,
Ioannes 65,Merchant,Herma(o)(u)os 25,,,Family,Family,,,,
Thekla 1,,Herma(o)(u)os 26,,,Family,Family,,,,
Ouaininios 1,Aristocrat/Government Officials,Herma(o)(u)os 27,,,Family,Family,,,,
Phoibammon 45,,Herma(o)(u)os 27,,,Family,Family,,,,
Ioseph(i)(o)s 21,,Herma(o)(u)os 28,,,Family,Family,,,,
Psenthaesis 7,,Herma(o)(u)os 29,,,Family,Family,,,,
Tabes 1,,Herma(o)(u)os 3,,,Family,Family,,,,
Anonymous 59,,Herma(o)(u)os 30,,,Family,Family,,,,
Bessourous 3,Religious Personnel,Herma(o)(u)os 30,,,Family,Family,,,,
Ieremias 9,,Herma(o)(u)os 30,,,Family,Family,,,,
Rebekka 3,Religious Personnel,Herma(o)(u)os 30,,,Family,Family,,,,
Panouphios 1,Farm worker,Herma(o)(u)os 31,,,Family,Family,,,,
Psantam( ) 1,Farm worker,Herma(o)(u)os 31,,,Family,Family,,,,
Theonas 1,,Herma(o)(u)os 31,,,Family,Family,,,,
Proma(u)os 14,,Herma(o)(u)os 32,Religious Personnel,,Family,Family,,,,
Ptolemaios 2,,Herma(o)(u)os 32,Religious Personnel,,Family,Family,,,,
Ptolemaios 1,,Herma(o)(u)os 33,Aristocrat/Government Officials,,Family,Family,,,,
Psachos 3,,Herma(o)(u)os 34,,,Family,Family,,,,
Phoibammon 52,,Herma(o)(u)os 35,,,Family,Family,,,,
Psuros 1,,Herma(o)(u)os 36,,,Family,Family,,,,
Ioannes 69,,Herma(o)(u)os 37,Commoner,,Family,Family,,,,
Kuriakos 7,,Herma(o)(u)os 38,,,Family,Family,,,,
Mouses 6,Aristocrat/Government Officials,Herma(o)(u)os 39,,,Family,Family,,,,
Makarios 24,,Herma(o)(u)os 41,,,Family,Family,,,,
Pauos 10,,Herma(o)(u)os 41,,,Family,Family,,,,
Tanoube 1,,Herma(o)(u)os 42,Farm worker,,Family,Family,,,,
Makarios 28,,Herma(o)(u)os 43,Commoner,,Family,Family,,,,
Ioannes 110,,Herma(o)(u)os 44,,,Family,Family,,,,
Ioannes 80,,Herma(o)(u)os 46,,,Family,Family,,,,
Maria 8,Craftsman,Herma(o)(u)os 48,,,Family,Family,,,,
Ioannes 88,Farm worker,Herma(o)(u)os 50,Commoner,,Family,Family,,,,
Mariam 5,,Herma(o)(u)os 51,,,Family,Family,,,,
